Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7floNISpH8VF4z4459Qo18,"15UsOTVnJzReFVN1VCnxy4","Look At Me!","Look At Me!","XXXTENTACION",2017-02-20,126345,83,spotify:user:prancingoctopus,2023-12-03T22:28:54Z,"emo rap,miami hip hop",0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,4
56x2jRVYRWsZvkFpFXLOBV,"3jK9MiCrA42lLAdMGUZpwa","Might Be","Venice","Anderson .Paak",2014-10-28,237165,52,spotify:user:prancingoctopus,2023-12-03T22:29:02Z,"escape room,hip hop,indie soul,neo soul",0.683,0.585,2,-7.599,1,0.0728,0.361,0.00000137,0.727,0.337,148.51,4
7KA4W4McWYRpgf0fWsJZWB,"4V8LLVI7PbaPR0K2TGSxFF,1U1el3k54VvEUzo3ybLPlM","See You Again (feat. Kali Uchis)","Flower Boy","Tyler, The Creator,Kali Uchis",2017-07-21,180386,91,spotify:user:prancingoctopus,2023-12-03T22:29:11Z,"hip hop,rap,colombian pop",0.558,0.559,6,-9.222,1,0.0959,0.371,0.00000749,0.109,0.62,78.558,4
0HU8CeTestQjoRF2ekaLqx,"7Hjbimq43OgxaBRpFXic4x,2TKC2gVUNBUAlFqfLUoaj0,0L2E40bnomT7iQiZvKYC0B","Stoney (feat. Phoelix & BJRKNC)","Bucket List Project","Saba,Phoelix,Bjrknc",2016-10-27,211296,45,spotify:user:prancingoctopus,2023-12-03T22:29:17Z,"alternative r&b,chicago rap,indie hip hop",0.735,0.639,6,-7.464,0,0.247,0.295,0,0.108,0.695,158.865,4
0JXXNGljqupsJaZsgSbMZV,"360IAlyVv4PCEVjgyMZrxK","Sure Thing","All I Want Is You","Miguel",2010-11-26,195373,89,spotify:user:prancingoctopus,2023-12-03T22:29:23Z,"r&b,urban contemporary",0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,4
6eL1ncVDtQHgSm3E288TS7,"68kEuyFKyqrdQQLLsmiatm","Big Fish","Big Fish Theory","Vince Staples",2017-06-23,198133,58,spotify:user:prancingoctopus,2023-12-03T22:29:30Z,"conscious hip hop,hip hop,rap,underground hip hop",0.898,0.547,3,-5.707,0,0.313,0.484,0.0000104,0.37,0.763,100.01,4
48Co4cbgmgcAGch0mZoJuJ,"3lLHpTOJ11tWiUNGYN14gt,4rljPSpCHQzUJMNOvmw1DL,3Gm5F95VdRxW3mqCn8RPBJ","Egyptian Luvr","Dear Annie","Rejjie Snow,Dana Williams,Aminé",2018-05-03,256613,54,spotify:user:prancingoctopus,2023-12-03T22:29:40Z,"indie soul,irish hip hop,la pop,pop rap,portland hip hop,rap,underground hip hop",0.834,0.591,10,-7.543,0,0.305,0.0553,0,0.074,0.9,104.944,4
6K4Co1NQyOnoFEJMkZHkln,"5pKCCKE2ajJHZ9KAiaK11H","James Joint","ANTI (Deluxe)","Rihanna",2016-01-28,72080,70,spotify:user:prancingoctopus,2023-12-03T22:29:46Z,"barbadian pop,pop,urban contemporary",0.399,0.203,4,-11.649,1,0.0298,0.66,0.000163,0.27,0.405,134.202,4
3ml3WB66sqG4kXoPBX2POA,"0WjtdWS6su0f3jrW9aqEHl","Janet","Berhana","Berhana",2016-07-21,204000,51,spotify:user:prancingoctopus,2023-12-03T22:29:57Z,"alternative r&b",0.81,0.308,0,-8.194,1,0.0818,0.354,0,0.0899,0.56,120.012,4
4UTizOdGljPIIbXtoXycAd,"5pKCCKE2ajJHZ9KAiaK11H","Pose","ANTI (Deluxe)","Rihanna",2016-01-28,144226,54,spotify:user:prancingoctopus,2023-12-03T22:30:03Z,"barbadian pop,pop,urban contemporary",0.685,0.852,1,-3.153,1,0.0846,0.181,0.00135,0.147,0.77,145.918,4
3AJwUDP919kvQ9QcozQPxg,"4gzpq5DPGxSnKTe4SA8HAU","Yellow","Parachutes","Coldplay",2000-07-10,266773,92,spotify:user:prancingoctopus,2023-12-03T22:30:12Z,"permanent wave,pop",0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
4Hj5yNHgu2dyrnzRQN7Gld,"3Gm5F95VdRxW3mqCn8RPBJ,2gBjLmx6zQnFGQJCAQpRgw","Yellow","Good For You","Aminé,Nelly",2017-07-28,180000,50,spotify:user:prancingoctopus,2023-12-03T22:30:20Z,"pop rap,portland hip hop,rap,underground hip hop,dance pop,gangster rap,hip hop,st louis rap,urban contemporary",0.869,0.526,0,-5.766,1,0.111,0.139,0,0.119,0.217,128.996,4
2HwqshjCe5Tuvq2s6Fx3K5,"68kEuyFKyqrdQQLLsmiatm","War Ready","Prima Donna","Vince Staples",2016-08-25,155173,35,spotify:user:prancingoctopus,2023-12-03T22:30:27Z,"conscious hip hop,hip hop,rap,underground hip hop",0.846,0.571,11,-6.557,1,0.279,0.515,0.0192,0.201,0.672,97.031,4
3BtuIIrQlkujKPuWF2B85z,"3TVXtAsR1Inumwj472S9r4,5pKCCKE2ajJHZ9KAiaK11H","Too Good","Views","Drake,Rihanna",2016-05-06,263373,77,spotify:user:prancingoctopus,2023-12-03T22:30:37Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,barbadian pop,pop,urban contemporary",0.794,0.653,7,-7.839,1,0.104,0.0489,0.0000488,0.1,0.397,117.996,4
6wOdpwaVrRtWlVSQNMBNQU,"5XenQ7XfcvQdfIbpLEFaKQ,57vWImR43h4CaDao012Ofp","Some Girl (feat. Steve Lacy)","At What Cost","GoldLink,Steve Lacy",2017-03-24,342244,61,spotify:user:prancingoctopus,2023-12-03T22:30:47Z,"alternative r&b,afrofuturism",0.424,0.606,6,-6.062,0,0.159,0.106,0.000272,0.144,0.397,213.788,4
1mvDFqbbmgmMmU6U4dIq5m,"6l3HvQ5sa6mXTsMTB19rO5,2YZyLoL8N0Wb9xBt1NhZWg","Forbidden Fruit (feat. Kendrick Lamar)","Born Sinner (Deluxe Version)","J. Cole,Kendrick Lamar",2013-06-18,268666,68,spotify:user:prancingoctopus,2023-12-03T22:30:54Z,"conscious hip hop,hip hop,north carolina hip hop,rap,west coast rap",0.84,0.504,1,-9.354,1,0.383,0.546,0.00131,0.211,0.406,110.027,4
10SUWedx0zohs8M3OJpnA7,"7GN9PivdemQRKjDt4z5Zv8","Get Away","Ego Death","The Internet",2015-06-26,148706,56,spotify:user:prancingoctopus,2023-12-03T22:31:02Z,"alternative r&b,lgbtq+ hip hop",0.757,0.485,9,-12.309,1,0.0648,0.402,0.619,0.193,0.372,110.371,4
42LZ31jVckrDwDkC9Q0pwJ,"0CKa42Jqrc9fSFbDjePaXP","Get Away","4eva Is A Mighty Long Time","Big K.R.I.T.",2017-10-27,297614,38,spotify:user:prancingoctopus,2023-12-03T22:31:10Z,"conscious hip hop,hip hop,mississippi hip hop,southern hip hop,trap",0.622,0.713,7,-4.922,1,0.203,0.302,0,0.0929,0.146,156.006,4
0oF0fJdtqJE9g1MJwnE6dU,"4jCbgl5Dmt3uOh8WRQfpPs","I Really Don't Care","In Another Life","Bilal",2015-06-30,179631,25,spotify:user:prancingoctopus,2023-12-03T22:31:29Z,"neo soul",0.698,0.484,7,-6.623,1,0.0265,0.561,0.000411,0.107,0.233,99.668,4
4PpuH4mxL0rD35mOWaLoKS,"5wPoxI5si3eJsYYwyXV4Wi,5pKCCKE2ajJHZ9KAiaK11H,2RdwBSPQiwcmiDo9kixcl8","Lemon","NO ONE EVER REALLY DIES","N.E.R.D,Rihanna,Pharrell Williams",2017-12-15,219706,61,spotify:user:prancingoctopus,2023-12-03T22:31:34Z,"hip hop,virginia hip hop,barbadian pop,pop,urban contemporary,dance pop",0.916,0.727,1,-6.556,1,0.0861,0.00214,0.000145,0.118,0.201,94.997,4
7uWVT3UkCAZyANvv0bdyQn,"2YZyLoL8N0Wb9xBt1NhZWg,4jCbgl5Dmt3uOh8WRQfpPs,0N41KJ4H6bkPAm2tx7VS8C,4frXpPxQQZwbCu3eTGnZEw","These Walls","To Pimp A Butterfly","Kendrick Lamar,Bilal,Anna Wise,Thundercat",2015-03-16,300973,68,spotify:user:prancingoctopus,2023-12-03T22:31:40Z,"conscious hip hop,hip hop,rap,west coast rap,neo soul,alternative r&b,afrofuturism,escape room,indie soul",0.752,0.489,1,-5.233,1,0.137,0.11,0.00000357,0.202,0.373,108.005,4
0Thqjtu54vKMP06pwZkAWp,"6l3HvQ5sa6mXTsMTB19rO5","G.O.M.D","2014 Forest Hills Drive","J. Cole",2014-12-09,301064,75,spotify:user:prancingoctopus,2023-12-03T22:31:47Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.889,0.4,4,-10.586,0,0.26,0.322,0.0000132,0.331,0.336,128.073,4
7yotKA30dwTKNEGomV9ZsI,"6l3HvQ5sa6mXTsMTB19rO5","KOD","KOD","J. Cole",2018-04-20,191436,67,spotify:user:prancingoctopus,2023-12-03T22:31:56Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.823,0.783,0,-6.274,1,0.154,0.21,0,0.113,0.199,141.882,4
6jgkEbmQ2F2onEqsEhiliL,"3Sz7ZnJQBIHsXLUSo0OQtM","My Kind of Woman","2","Mac DeMarco",2012-10-16,190845,83,spotify:user:prancingoctopus,2023-12-03T22:32:03Z,"edmonton indie,lo-fi indie,pov: indie",0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.771,4
1jQfgl9WRle7D8a3GXLwaD,"20wkVLutqVOYrc0kxFs7rA,3GQboECxDT1xqPPWC30p7v","Transform (feat. Charlotte Day Wilson)","Freudian","Daniel Caesar,Charlotte Day Wilson",2017-08-25,280586,62,spotify:user:prancingoctopus,2023-12-03T22:32:10Z,"canadian contemporary r&b,alternative r&b,indie soul",0.498,0.292,5,-10.656,1,0.031,0.511,0.000019,0.256,0.348,68.963,4
2q0VexHJirnUPnEOhr2DxK,"2h93pZq0e7k5yf4dywlkpM,3nFkdlSjzX9mRTtwJOzDYB,4V8LLVI7PbaPR0K2TGSxFF","Biking","Biking","Frank Ocean,JAY-Z,Tyler, The Creator",2017-04-10,277520,70,spotify:user:prancingoctopus,2023-12-03T22:32:16Z,"lgbtq+ hip hop,neo soul,east coast hip hop,gangster rap,hip hop,pop rap,rap",0.673,0.463,2,-7.247,1,0.191,0.681,0.0000049,0.0907,0.268,147.981,4
5KCDu7bWD2eXGhVjzBcPDB,"1U1el3k54VvEUzo3ybLPlM","Call Me","Por Vida","Kali Uchis",2015-02-04,192759,54,spotify:user:prancingoctopus,2023-12-03T22:32:32Z,"colombian pop",0.613,0.703,5,-4.801,0,0.121,0.259,0.0168,0.36,0.515,150.279,3
5jyyPsIGM2yqkZN9R3TmvN,"6LuN9FCkKOj5PcnpouEgny,1zNqQNIdeOUZHb8zbZRFMX","The Ways (with Swae Lee)","Black Panther The Album Music From And Inspired By","Khalid,Swae Lee",2018-02-09,238893,62,spotify:user:prancingoctopus,2023-12-03T22:32:39Z,"pop,pop r&b,melodic rap,rap,trap",0.727,0.72,11,-5.856,0,0.0488,0.0626,0.00000121,0.176,0.589,140.08,4
5TDErCJDnkz8iJkfR11tP8,"6qgnBH6iDM91ipVXv28OMu,2VAnyOxzJuSAj7XIuEOT38,5XenQ7XfcvQdfIbpLEFaKQ","TOGETHER","99.9%","KAYTRANADA,AlunaGeorge,GoldLink",2016-05-06,197240,55,spotify:user:prancingoctopus,2023-12-03T22:32:49Z,"alternative r&b,escape room,indie soul,lgbtq+ hip hop,electropop,uk dance",0.825,0.694,1,-7.604,1,0.179,0.0247,0.0125,0.357,0.808,112.018,4
5POEFQCKtD0QxYLfZ2kqEx,"68kEuyFKyqrdQQLLsmiatm","BagBak","Big Fish Theory","Vince Staples",2017-06-23,160506,52,spotify:user:prancingoctopus,2023-12-03T22:32:57Z,"conscious hip hop,hip hop,rap,underground hip hop",0.76,0.828,1,-4.532,1,0.0789,0.0478,0.000427,0.0893,0.923,82.006,4
7xK1qc3jSlIo0UHah9WHdn,"360IAlyVv4PCEVjgyMZrxK","gfg","Wildheart (Deluxe Version)","Miguel",2015-06-26,219773,32,spotify:user:prancingoctopus,2023-12-03T22:33:09Z,"r&b,urban contemporary",0.673,0.897,2,-4.421,1,0.13,0.139,0.00000382,0.216,0.606,116.978,4
6tZ3b7ik1QDXFAZlXib0YZ,"6l3HvQ5sa6mXTsMTB19rO5","Kevin’s Heart","KOD","J. Cole",2018-04-20,200309,76,spotify:user:prancingoctopus,2023-12-03T22:33:16Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.829,0.527,6,-6.644,0,0.367,0.482,0,0.631,0.475,116.079,4
1AT4xjNarTswd0UZ5FlmKF,"6l3HvQ5sa6mXTsMTB19rO5","Motiv8","KOD","J. Cole",2018-04-20,133921,62,spotify:user:prancingoctopus,2023-12-03T22:33:27Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.869,0.385,4,-7.801,1,0.297,0.135,0,0.0931,0.596,149.897,4
5fQBa4wkmq28xpSLOQ202K,"7tYKF4w9nC0nq9CsPZTHyP","Normal Girl","Ctrl","SZA",2017-06-09,253586,77,spotify:user:prancingoctopus,2023-12-03T22:33:33Z,"pop,r&b,rap",0.624,0.532,0,-7.146,1,0.124,0.269,0.0000517,0.158,0.362,76.453,4
736XrOvsUtOpuyLmPdjuG3,"360IAlyVv4PCEVjgyMZrxK","Told You So","War & Leisure","Miguel",2017-12-01,190106,47,spotify:user:prancingoctopus,2023-12-03T22:33:40Z,"r&b,urban contemporary",0.781,0.654,1,-4.514,1,0.0386,0.124,0,0.0759,0.707,118.037,4
3JtlNOV0Huz9O9Ten4cUXV,"3tlXnStJ1fFhdScmQeLpuG","All I Want","Sonder Son","Brent Faiyaz",2017-10-13,175327,56,spotify:user:prancingoctopus,2023-12-03T22:33:56Z,"r&b,rap",0.798,0.465,4,-9.849,0,0.0843,0.242,0.000268,0.102,0.892,83.042,4
6xagjcywpcyNFghafZPQJv,"360IAlyVv4PCEVjgyMZrxK","Banana Clip","War & Leisure","Miguel",2017-12-01,201626,60,spotify:user:prancingoctopus,2023-12-03T22:34:06Z,"r&b,urban contemporary",0.638,0.708,1,-5.342,0,0.0754,0.0973,0,0.177,0.606,84.978,4
3MWlVSkoLS1e66nlZ2tuWJ,"6l3HvQ5sa6mXTsMTB19rO5","For Whom The Bell Tolls","4 Your Eyez Only","J. Cole",2016-12-09,127880,61,spotify:user:prancingoctopus,2023-12-03T22:34:16Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.595,0.416,10,-10.957,0,0.0366,0.536,0,0.293,0.185,74.556,4
6DCZcSspjsKoFjzjrWoCdn,"3TVXtAsR1Inumwj472S9r4","God's Plan","Scorpion","Drake",2018-06-29,198973,86,spotify:user:prancingoctopus,2023-12-03T22:34:22Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.754,0.449,7,-9.211,1,0.109,0.0332,0.0000829,0.552,0.357,77.169,4
0PWP4LIOI5xjVkaWqES7ek,"1dqGS5sT6PE2wEvP1gROZC","Headstone","Vacation In Hell","Flatbush Zombies",2018-04-06,258765,52,spotify:user:prancingoctopus,2023-12-03T22:34:31Z,"psychedelic hip hop,underground hip hop",0.792,0.665,10,-5.676,0,0.1,0.0196,0.00000508,0.597,0.786,90.001,4
7xIBKYHW0iZJfb6eKWLaLd,"7kIbB1pdDyehFj8aNgfzfH","High Tolerance","High Tolerance","Ameer Vann",2017-03-21,165750,33,spotify:user:prancingoctopus,2023-12-03T22:34:49Z,"indie hip hop,underground hip hop",0.672,0.59,1,-12.026,0,0.255,0.459,0.00269,0.117,0.496,160.068,3
1uB2akBAGtDbw9rGM4rjWA,"32aUoW94mJ7xTJI7fG0V1G","Light Upon the Lake","Light Upon the Lake","Whitney",2016-06-03,189453,42,spotify:user:prancingoctopus,2023-12-03T22:34:57Z,"chamber pop,chicago indie,countrygaze,indie pop,indie rock",0.488,0.141,1,-14.025,1,0.0256,0.971,0.582,0.104,0.141,97.902,4
5UFtKaL5KBumqv4tpgdm0p,"43JlwunhXm1oqdKyOa2Z9Y,0yLmsf6RBPYqm6hvFJCPg6","Laputa (Taylor McFerrin Remix feat. Anderson .Paak)","Recalibrations, Vol. 1","Hiatus Kaiyote,Taylor McFerrin",2016-05-16,244240,46,spotify:user:prancingoctopus,2023-12-03T22:35:12Z,"alternative r&b,australian r&b,indie soul,shiver pop,indie jazz,neo r&b,wonky",0.453,0.655,5,-7.709,0,0.302,0.271,0,0.118,0.492,106.222,4
3MAgQuClHcAV8E9CbeBS6f,"67nwj3Y5sZQLl72VNUHEYE,360IAlyVv4PCEVjgyMZrxK","Lotus Flower Bomb (feat. Miguel)","Ambition","Wale,Miguel",2011-10-28,213253,72,spotify:user:prancingoctopus,2023-12-03T22:35:22Z,"pop rap,r&b,rap,southern hip hop,trap,urban contemporary",0.512,0.598,9,-4.959,0,0.115,0.611,0,0.0881,0.345,70.189,4
34E2yJTGNWElxDetLk4on5,"1U1el3k54VvEUzo3ybLPlM","Sycamore Tree","Por Vida","Kali Uchis",2015-02-04,111509,49,spotify:user:prancingoctopus,2023-12-03T22:35:32Z,"colombian pop",0.521,0.188,11,-6.301,1,0.0693,0.95,0,0.229,0.469,52.181,4
17kQtc9zP7APIWYNoEXdxL,"51Pn4gGnZuyOMDfIT1Zy3N","The Brooklyn Way","Evermore - The Art of Duality","The Underachievers",2015-09-25,269560,25,spotify:user:prancingoctopus,2023-12-03T22:35:45Z,"psychedelic hip hop,underground hip hop",0.717,0.8,1,-7.962,0,0.377,0.53,0,0.0945,0.0738,129.973,4
3V8vWoCbKbfjNrPaQ4YtSg,"2YZyLoL8N0Wb9xBt1NhZWg","untitled 05 | 09.21.2014.","untitled unmastered.","Kendrick Lamar",2016-03-04,338426,57,spotify:user:prancingoctopus,2023-12-03T22:35:56Z,"conscious hip hop,hip hop,rap,west coast rap",0.461,0.62,0,-9.822,1,0.496,0.321,0,0.151,0.422,153.941,4
0dIoGTQXDh1wVnhIiSyYEa,"4kYSro6naA4h99UJvo89HB,1URnnhqYAYcrqrcwql10ft","Bartier Cardi (feat. 21 Savage)","Invasion of Privacy","Cardi B,21 Savage",2018-04-06,224284,64,spotify:user:prancingoctopus,2023-12-03T22:36:04Z,"pop,rap,atl hip hop,hip hop",0.908,0.524,1,-7.955,1,0.181,0.00111,0.000678,0.383,0.109,138.015,4
6zsk6uF3MxfIeHPlubKBvR,"2wIVse2owClT7go1WT98tk","Get Ur Freak On","Miss E... So Addictive","Missy Elliott",2001-05-14,211120,72,spotify:user:prancingoctopus,2023-12-03T22:36:11Z,"dance pop,hip hop,hip pop,neo soul,pop rap,r&b,rap,urban contemporary,virginia hip hop",0.797,0.75,0,-9.369,1,0.247,0.533,0.108,0.095,0.74,177.87,4
6dqs8fnEKzvqYta2abiJKN,"5mZC7ndY6oGMxJentRwsuV","In My View","Cocoa Sugar","Young Fathers",2018-03-09,195445,48,spotify:user:prancingoctopus,2023-12-03T22:36:19Z,"abstract hip hop,art pop,chamber psych,scottish hip hop",0.402,0.758,1,-7.557,1,0.366,0.174,0.764,0.0592,0.442,130.579,5
2kSb3wYSOV996xA2NSmpck,"1U1el3k54VvEUzo3ybLPlM","Melting","Por Vida","Kali Uchis",2015-02-04,208853,84,spotify:user:prancingoctopus,2023-12-03T22:36:25Z,"colombian pop",0.574,0.479,8,-7.776,1,0.0355,0.179,0.0803,0.106,0.303,115.263,4
01JPQ87UHeGysPVwTqMJHK,"7HkdQ0gt53LP4zmHsL0nap,7c0XG5cIJTrrAgEC3ULPiq","She Don't (feat. Ty Dolla $Ign)","Time","Ella Mai,Ty Dolla $ign",2016-02-15,264097,71,spotify:user:prancingoctopus,2023-12-03T22:36:34Z,"r&b,rap,uk contemporary r&b,hip hop,pop rap,southern hip hop,trap,trap soul",0.649,0.478,7,-7.503,0,0.0481,0.274,0,0.176,0.151,99.967,4
